date,ABEV3.SA,ALOS3.SA,ALPA4.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BHIA3.SA,BOVA11.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRAX11.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CBAV3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GMAT3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SIMH3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2022-03-31,23751500,1507500,1597800,11354500,934000,27610000,22529400,8764470,36693250,9530100,6846300,1921730,4841330,11932100,4606700,3750700,1446,7879200,2914100,43545500,1997541,7442500,17961658,5289800,37321700,4053200,9968400,9577700,7968000,10192900,14688400,8279200,842070,4537940,5237100,1846800,5411600,3036200,8434200,3236800,2279600,14426700,2424100,3330266,11916328,7336600,6111500,5811400,34482700,5218100,1779700,9233700,954500,16059165,44990990,7226500,6337320,11722810,8694600,1239900,99787100,1749600,3820800,5073200,5845200,7991700,2742800,17115000,94269500,5142300,27041100,1802000,4333000,3058400,13260800,12904700,2286300,831100,4308400,5419200,7397900,1696300,5155920,2917500,3195000,7816600,2763400,5405000,3989300,4858400,17635100,17981400,1571711,13433200,4628800,11051000,2700600
2022-04-01,31377200,1303500,3628500,6767900,1784500,32470199,26102900,6970260,35110570,9664200,5069300,1961857,5899396,9129600,3870700,2989600,3620,7949300,2134100,64637900,2818563,12268900,23689406,4210800,87348600,3641900,16249000,6057700,6950500,7572900,11086400,8904300,1332793,5212460,5391800,1659200,7522100,4016500,8773300,4889800,2227400,20369500,2668400,3271304,16272654,4529200,7311800,10068100,59717800,8099400,3333700,12590800,2537300,27966168,44169950,9325800,6316750,23387650,10824000,1428700,141462700,2618100,6929800,7762700,5658400,19149700,4235400,15174000,72545400,4585600,17837500,3346400,2997700,6120600,17032400,18860000,3329800,624100,5261700,3371500,10346800,1484200,7561400,1851100,4435500,10698800,3107000,18263300,3518200,3809900,19920900,22457700,2500385,7547500,10395200,12104100,2982400
2022-04-04,21776800,799000,1666100,5806400,965900,35581000,9838800,4773780,22034760,2867200,6015100,2512227,2246064,5612800,3003800,2248700,4085,6784000,2147300,33133100,1606502,8933100,15107586,4124900,34219400,5632300,7870300,3389500,4097300,7040900,7753200,5592500,1260093,2835800,3691400,996000,5871200,2292700,13863600,2253700,1358200,6448100,1810900,1944140,9379821,2807300,6500200,5105300,21690000,2982900,2184900,10575600,1426500,22445081,27640470,12467400,5554340,13153580,6742700,1474100,98690100,809300,5478800,3211100,3992100,6698200,2716600,15451000,56053000,6794200,11331700,1855100,3775900,2885400,3701800,13325800,2172500,579200,3665100,1134700,4798700,1004600,5241500,1178600,3509100,5439100,1609800,4364900,3566500,2341600,19185300,16914000,2094330,4440200,4023200,5422600,1346800
2022-04-05,11507000,970800,2233900,8723800,986800,107074898,14552500,6876100,41254180,3931200,9879900,3377541,7448946,10814500,4068600,5801000,6123,5642900,2652700,55479300,2204273,4427100,12121356,6609800,43374700,2105900,8675900,4436700,3852600,6181100,20746300,4643100,2244249,3899720,5679600,1268900,5109300,2423100,13413400,3635800,1227800,9056700,2005600,2293349,14790515,3341800,8216800,9328200,25306900,4243300,2352400,14548900,1310700,33173128,40431710,13210900,6461510,16846500,13594900,1476500,108922700,2779000,4900200,3543000,7837700,9492900,4572400,11994100,45847200,4558500,11858900,2204100,7745000,3350700,10456100,6922500,2071100,503400,5033200,2550000,3354700,2216100,3215960,1547700,2820400,6615500,1691600,8184900,5700000,4143500,16099100,25764400,1686452,9537300,5282600,4831100,2027500
2022-04-06,15426600,878000,4094300,8555300,974700,46181898,13218800,8470770,44633160,5774100,7831500,3176692,8766099,12586600,2246500,4969800,10456,5742700,2430500,58773700,3541674,11571200,14759108,5973800,68503000,2604000,10487500,4016300,4357200,8216100,21229900,8744700,1929652,4076710,5082300,1319700,12729800,5069900,8919800,3302700,1470200,15717900,1778100,2941820,11626906,4883100,8115200,10157200,44931600,2870800,2570700,14278300,1813000,40707911,37083530,11721300,9572419,17536970,27489100,1299600,118452000,4324700,9477900,4515900,9643700,27482600,2888100,15020900,56947100,13674000,43256700,1106600,4774800,3986000,12842500,9978700,3889600,445000,10768800,3298200,3211800,2446500,2621520,1932000,3210300,7290700,1517100,12436800,5787100,4254200,15727800,22615800,3552010,13583900,4136200,8235300,2749700
2022-04-07,21154100,1059000,2229200,6337200,857100,37600398,15017200,6828580,33112640,9565400,6565100,2728429,4496513,9539700,2022500,2296400,2458,6435100,6209700,47310200,7452663,10927200,15117557,4229100,46701900,2428900,8113100,3054400,4218400,6629000,11814800,15018900,1243826,6950790,3621300,1164400,11594800,5595400,7959600,4626900,1463400,9768400,2811300,2384972,20800465,3118000,7248800,7645500,45865600,2326300,1966900,16699100,1486200,31530074,25953400,9720400,5159330,11796950,12197200,1382200,128308700,2019700,4519400,4784700,7263600,14768200,1208300,15668500,118469400,7877800,17067300,2679100,2946100,3033200,4987200,10181100,2283000,469000,6402400,5117300,5935400,1954100,3308580,1314400,3430400,5058400,1528300,8554700,3953300,3714700,12636400,19946600,1517584,7044300,4670600,4990300,3958400
2022-04-08,22123900,1868600,2488900,6228800,746700,23825900,13053600,8568230,37651020,7117100,8519700,3645661,3844997,6495400,2029600,2723900,2121,6939000,3535100,39091400,8112704,8018900,11658972,7180900,34373200,3865500,9848200,2684700,6255400,8577600,15212900,8995200,1222639,3757930,2951000,1086400,13903900,7641100,9251100,16590800,1015000,9624300,2201700,2593459,17945556,1615800,8615900,7024600,38081800,2887800,2618000,9110200,974500,12696604,28786890,22421700,5216530,23727440,11543100,2042300,142008400,2039700,5854100,3299400,5714900,16371700,1920300,14064700,60772700,11439100,13016900,1679600,2817500,3393800,9106600,10670900,1444500,1374500,5756700,2311800,2945500,1822400,2279420,1468200,2336400,4346500,1550300,7938600,3927200,3431100,24303700,26887400,1523665,5231400,3611400,4992100,2353400
2022-04-11,27166700,846000,1517200,6986800,1470000,44049500,10397300,5944290,32351330,3016400,5673600,2786203,3512859,7362200,1872100,2163500,1621,15598300,5146500,29074100,4555312,7247300,12482171,4369300,58972200,3743600,6178600,3945800,4781900,5670700,8528100,4655800,1294535,3732410,4037700,1017300,12305300,4387400,7089800,9947700,905400,6932000,1705500,2693036,7657653,3814000,4384800,5501700,20799400,5120600,1716700,10144400,872900,14174276,29982810,10553900,3581710,11404580,9423600,1096300,99645900,2540700,3898600,4825100,3743000,7801700,1505600,7072800,48125400,11358100,11712700,3377900,2363300,4817100,6243200,4948600,2424600,403500,7475300,1757000,1973800,2041700,2227500,1263500,5142700,3544200,1536100,4952400,3625800,2509600,24417800,16515800,2558465,5469100,1951800,8712500,2618500
2022-04-12,24586300,424500,2970900,5966100,849700,73618305,12391200,6400680,29440620,5179100,10086200,2938518,3798203,11316900,2870500,2994000,1683,8347900,3159200,45682300,4642009,6003800,24078106,9202100,55384600,2837300,13766900,6173300,5562000,7448100,12264500,8718600,1744288,3911710,4136300,1553300,6341700,4127900,10150200,7310500,1488800,7326200,1721900,2822306,8104197,2573600,4181800,4774200,21260200,6615800,1178800,12520100,1695300,24233822,32813770,10321500,3740700,14862980,13029800,1926400,114564100,2643800,7907700,4653900,2858200,13575200,1250100,11454600,68522800,8170300,11186200,2816800,2612800,7851200,7398800,15550800,3358400,507400,4691500,2613900,3057200,2307400,2055240,974100,3910300,3930900,1660400,4852700,3409500,6919400,13904400,16822600,1608302,5291800,3484200,7790600,4419100
2022-04-13,33744500,746800,3045900,5267800,993300,50605500,12782100,8001510,35077570,6195500,7237200,2369065,4623707,9530800,2682300,3178200,127,16425800,2376900,27548400,3391806,7285200,22771905,6019800,46681200,4984000,14728400,2915400,8380400,9011800,12295100,5236200,909950,2899160,4012100,1550500,11307200,8003000,10935400,8540300,1496700,6615000,1861200,2713927,10807402,2724100,11310600,4496700,38830700,4773600,2404600,13051400,921200,25839201,37252930,35279400,6554100,12317690,9544800,1370700,100526700,2389700,6427400,8213400,3465400,16595300,1999000,21697400,101438800,7325800,15478500,2490000,3767200,8212800,6510200,5823400,5157300,1128500,5488700,2117500,2119700,2327800,1880560,891600,3263100,4328900,2412900,5736500,16925600,19838800,16174200,23674700,1276242,8643400,3582200,7549000,4436400
2022-04-14,28794400,698200,2597400,8558700,1059900,32459301,10619100,8243620,30043860,3796100,4811900,2257531,3129072,8335500,3593600,2302600,172,11770300,2143800,24445800,2605924,5504500,16181581,2903100,52344800,2700800,9040000,2325900,2992200,8514200,8391600,5323700,1712859,3313860,3591300,922300,8793200,7409700,6930200,6444100,3592700,8306300,2155100,3645752,10022800,5559800,8526500,3622800,21173100,3947600,2102400,11405900,1172500,18792980,25989040,13486400,3547300,10392470,11149500,1699700,86766600,3318400,5015100,5067800,3556500,13755800,1341000,36376800,119382100,6990900,13327500,1357700,2663200,5209600,7755400,4929100,3249600,433300,4463900,2144900,2257100,1518700,1651540,537100,2121800,4308300,1761100,4628800,4982300,15052600,14486800,24980700,1300569,13681300,2365400,4670400,5264100
2022-04-18,14384000,979700,4092600,5921100,1008100,18464199,22491400,11317460,34271160,6426000,3990300,1799864,3828777,6582000,2558900,1442100,420,6690200,1526900,22870900,2050300,9863100,10673364,3052000,25425600,3179100,6868200,1846000,3387800,7544200,7538200,4024100,943388,1790690,3086900,1162500,4775300,5737100,6944500,4880100,1256700,5972200,2553900,3385940,11581168,2220800,6337600,5962000,25523200,2289000,2366800,7709300,970200,16041183,23109460,6529700,4879800,9387400,14529200,1528800,85468400,2254100,7055900,4855800,4496700,8016500,1089300,20888700,76350600,7441300,11252700,1539500,1688300,8018400,7546500,6900600,4194000,735800,3616900,2214800,1549700,2046000,3291640,722200,1511700,6680600,1355900,3024000,4580600,5688800,11265200,14812600,2677159,5814000,2316800,6928400,1580400
2022-04-19,25946800,1645100,5777900,4117900,608500,27954600,17824800,6716900,32993200,7302600,3695900,1648536,4193297,7638400,4243700,3342700,764,8772500,2235600,27783600,2826772,7442300,28570295,3090800,60942400,3824600,10683900,6349000,4182700,6469200,10675500,3881300,1432202,5241390,4622000,1814000,12223800,6331000,9715100,3048600,1689300,6372700,1280400,2443510,11896294,1504600,9374200,4227700,21443000,8766000,2380400,14132400,1289300,23563855,37898080,12183300,7077500,10991970,12959900,1886000,85162900,3129700,5068500,5605700,3416500,4661500,1614100,14946200,88494100,7505700,10587900,1292900,2901600,9280800,4642800,12609700,2430800,443200,3468800,2833500,4930600,2918500,4320140,1079800,2733600,4019100,2113400,3345800,8007400,7110900,17028700,34550900,3002225,4653600,4041000,12080500,2501100
2022-04-20,16066400,1866600,3421600,6846100,897500,24188699,11251400,4757700,22521400,8166300,4492000,2208164,3660925,8244300,3614300,4820100,3257,10177100,2152900,25874900,3956239,7482100,17560114,5542600,48417400,5357200,9706100,4320800,4511500,7856300,9186800,3035500,979838,4018960,5133400,1375300,18586400,13651800,5607200,4202300,1564300,8183000,1839200,1243494,15089765,2099900,6136100,3989800,37967700,10187700,2416900,17442700,833100,21877621,27655430,29708700,4618700,13239820,11456700,943000,113483000,1601900,7315700,8214000,3606800,42438400,1750000,10192200,34694700,7026900,20341400,1189100,2196100,14951500,14392500,7890500,2717600,377000,2771900,3055700,6465600,2454500,4058780,1062300,3438200,3784900,1833200,2985700,4712500,4076800,49696900,29635700,2911811,3929300,3452800,5499700,2088800
2022-04-22,34025600,1090700,4482800,11664200,1245200,31888801,10851400,7691100,35690800,9746300,6879000,2173976,7855727,8893300,5210300,4433100,11896,9950300,3692700,19911200,10373842,11406200,16544762,5043700,41288900,10283400,16607800,4260800,4210500,16218800,7380600,5404000,887055,3636820,2961200,1493200,7946100,4371900,7892000,4824300,1611600,5573300,2006800,1394928,20430529,2338500,8025500,5294100,26511700,6104500,2519500,12507800,1201900,25849477,33760980,9645500,5483400,12788710,13691300,2063800,80290200,2316600,5178000,3771200,11016800,25607000,2028900,15533100,74560900,8592000,18683800,1256000,2536300,10981700,9401500,9902400,2834200,433500,5101600,3811800,3868300,1861600,3107720,771700,2818300,7105900,2251600,9479100,3938500,5777100,13488600,39058200,1699122,9061900,5065800,10576700,2236900
2022-04-25,34243300,1226000,2361200,7195500,981500,30498801,11276900,6961100,38839200,5801900,4222300,2517371,7100769,9302800,6696400,3229800,4824,12670000,3485800,28134900,7927496,10257700,23040953,5365600,38076600,3847700,16673400,3615100,5198900,15468400,10542600,5390200,977528,3673010,3013200,2241000,6793900,5068200,15266300,6940600,1561200,7964300,1845800,1469372,18336534,2912200,16991300,5783100,27125000,2919900,4004800,18107000,1771700,27260360,41050900,7669300,5321600,11711150,12363600,1853700,110384700,2306700,4329800,4699300,6228700,12611700,1597000,13116200,66413900,7376500,17347600,1655900,3006600,7551500,4853100,9324600,4138600,868100,4544200,3530000,2908300,2743400,3044140,1486600,2575300,5285500,2514500,14272500,3943500,11028000,16916700,38943700,3255528,6868100,6940600,5906100,3075700
2022-04-26,23506900,1215900,4092500,5776500,1111800,45101000,13915900,9221700,66772900,6538000,5864100,2316384,6778576,10117300,4268600,3413000,4947,8666000,1836700,27560400,5458425,22281600,16538171,5818700,32257500,5146200,16056900,3436300,5467600,14379700,14927400,8160500,951320,4244350,4982800,2965600,6709900,3710800,8510300,4619700,3559000,15668300,2260900,1954002,16372320,3333200,8247400,4909700,56959500,4000700,4880400,14602700,1676100,51593268,46444970,9304600,6973000,16534870,19458100,1517800,83066900,2460200,5847700,4619000,5754200,10039700,1526400,13847200,48764100,7239900,21106900,1268600,3903700,9922400,7868100,9186200,4239700,593100,6087800,9155800,2678800,1928000,7647860,1262000,3375200,8958100,3278100,9407100,5093300,9970900,14319600,37069400,4697699,7097500,5525200,11217400,2809800
2022-04-27,19236300,634300,3818000,7550500,564300,55696199,9699800,7525700,62402800,3066800,5803100,2548400,8787144,11131600,4257600,3714700,1854,9269800,1681800,30561100,3263362,17456900,16661203,5394400,29166600,3048600,10833600,3738900,4489500,13267600,9333800,7712200,847794,3090010,4055200,1287200,6269600,2675100,10085900,4121800,3003400,12923500,1685600,2070546,19074895,3950600,8363200,5750100,91732900,3150500,2596700,9696600,1014700,32684811,26882020,11813700,5262100,28303550,11137500,1570200,110882700,3088200,6175600,5146700,3940500,13794000,1151600,7241600,41881300,5003100,14712500,1486700,2315700,4712000,11461400,11353600,4535200,408100,8223100,5707300,3320800,1236900,5638160,1557900,3150000,7809900,2134900,4006500,4792500,11877800,21135300,49408800,2204206,6946600,7266800,12940500,2197300
2022-04-28,24779700,2124700,3182200,6182400,651800,30726000,9895000,6026400,66856100,4363500,3532400,2205865,6498865,7725900,5022000,4564400,1452,11504200,2281800,33032300,2460060,4292300,13327847,4889800,28909200,3235500,8117600,4332200,5041600,8263400,7151200,4453400,2410233,6483840,3618500,1507900,5095700,3347600,15678700,4706800,1535100,4258800,1456100,2090059,21913424,5589500,7521300,8242100,48840900,5695500,2815900,11027900,821400,36988287,39971030,8708200,7186200,13997280,13570300,1032100,100443800,2616200,7418400,7914200,8607200,16077300,1795700,6915000,43298500,6392400,41002600,1255200,2807000,4091700,9788300,9646700,5151700,500700,4796500,5631900,2861000,2988100,3495140,1840500,3809900,5366900,1727200,5623600,4021300,16554400,19611100,56032800,5881398,8174300,4033600,7909800,1378100
2022-04-29,26021800,3242700,4226600,6100000,1231400,36000102,16943100,12538500,61884300,7345500,9595500,2043716,7767970,10793400,7044500,8647300,447,12914600,2281000,34983600,4100702,16422400,45773143,8252700,34045300,4296400,17045800,5742800,7863600,12143000,7711300,7470900,1308693,9396090,5825100,1762400,8083100,3887500,23786400,5403400,1988100,9347700,2026600,3566324,16105704,14252000,7239000,7104500,47762300,8120800,4621800,20093500,2621000,40326991,49470190,7578900,8128300,12533510,10440800,1827300,111577900,4635600,5697000,8818000,16090200,15195400,4441600,17172000,76243900,7972400,44386000,3244200,4821500,13928500,12942400,21937700,12594000,1584100,6455100,5080700,3375800,3286900,13805880,4180800,3337100,9723300,7089900,5765500,5623200,14708800,17762100,47492200,6890958,9585400,6934000,9529500,2417000
2022-05-02,22723300,0,4110500,9918700,1048000,67916602,10669700,8665400,43038200,6567900,10749600,2343815,10478622,9203200,3660000,7191600,1974,9050700,3335900,20227400,3615757,12225900,38606360,7607900,33802300,3990800,17174700,5372700,8254600,12621600,9057600,10497400,1723101,4526390,5254400,1946000,7209600,4344000,11423300,8062600,2387300,6627300,2287400,2628772,23109542,4413000,8234300,9037100,32784000,4451800,3189200,15088700,2632300,49168197,43238140,6611100,7641500,12585430,13304600,1334500,80827400,7131300,3496900,6528700,8266500,13375000,6188400,15992700,72456200,7102300,21911300,2137800,2562100,4769600,12535100,12365500,3434500,1142200,7098200,4178400,3735700,3296800,3981340,1612300,2691100,7937300,3046200,7330500,5606400,11558200,15168100,31473600,3385270,8779300,6674600,12184500,1914400
2022-05-03,21370100,1831100,4013300,7940200,706800,26839699,12850300,13053800,55511000,4361100,6308900,2149183,8452712,8359900,2951800,4309300,97,6164400,2151900,23081400,3287589,8333900,14672580,8927300,16913100,3990200,11532100,3267300,14218100,10847200,6911600,5678900,860847,4243470,5075100,1298200,3528000,1776900,7283800,4222000,2764900,5511400,1667400,2271715,14775647,4612600,7272800,7735400,42551000,2773500,2960900,9048900,2006900,24871129,28834630,9353200,11855900,11360800,10138100,1119800,95067400,6861700,6503400,5012600,6426600,10233500,2034100,11244200,52531000,12764400,13034100,1198800,1868600,8432200,9238500,36454500,3443200,813500,8898100,2606300,3862300,2725300,7677780,2048000,4812500,6925100,2637100,5270800,4511500,7539100,10846700,27364600,2034324,7648800,3688200,9795700,1333300
2022-05-04,23600800,2432800,3979100,11996900,1584500,44858801,13014300,7500700,54528700,5199100,7830100,2399486,9179810,24433400,4548000,5657700,2877,8256500,1523800,38928700,6779908,17630500,15745600,9065500,38854900,5013800,18820800,4494000,10372900,8598800,13192000,7166900,1050931,2979790,6551100,1661800,4684800,5013000,9023200,5872700,2494700,14113300,2776700,3032171,18297222,4844700,9539600,10191100,57885400,4317800,4935100,10830100,2616700,77211427,52180040,11817100,8545500,16179240,14282200,1073200,140495700,4452700,21645500,15450000,9721200,17488300,3984900,20809800,109417000,8232000,21402500,1807400,2050200,14555300,17918100,18771900,6322300,1345900,10912900,3025100,6423400,2818600,5949680,2290600,3876500,7056700,3828800,10765200,3620300,12330500,13760800,34032200,3044087,10438400,4404800,8713700,2562900
